,lat,lon,speed,time,heading,cum_dist,cum_dist_pct,time_str,date_str
633,37.744951667,-89.132973333,56.506620000000005,2023-05-28 18:59:35+00:00,90.0,4.79,17.99,06:59:35 PM,"Sun, May 28 2023"
634,37.744955,-89.132685,56.282920000000004,2023-05-28 18:59:36+00:00,89.34,4.81,18.04,06:59:36 PM,"Sun, May 28 2023"
635,37.744951667,-89.1324,56.282920000000004,2023-05-28 18:59:37+00:00,90.67,4.83,18.1,06:59:37 PM,"Sun, May 28 2023"
636,37.744955,-89.132115,55.81315,2023-05-28 18:59:38+00:00,89.33,4.84,18.16,06:59:38 PM,"Sun, May 28 2023"
637,37.744956667,-89.131831667,55.81315,2023-05-28 18:59:39+00:00,89.66,4.86,18.22,06:59:39 PM,"Sun, May 28 2023"
638,37.744958333,-89.131548333,55.701299999999996,2023-05-28 18:59:40+00:00,89.66,4.87,18.28,06:59:40 PM,"Sun, May 28 2023"
639,37.74496,-89.131266667,55.11968,2023-05-28 18:59:41+00:00,89.66,4.89,18.34,06:59:41 PM,"Sun, May 28 2023"
640,37.744958333,-89.130991667,54.78413,2023-05-28 18:59:42+00:00,90.35,4.9,18.39,06:59:42 PM,"Sun, May 28 2023"
641,37.744955,-89.130713333,54.53806,2023-05-28 18:59:43+00:00,90.69,4.92,18.45,06:59:43 PM,"Sun, May 28 2023"
642,37.744961667,-89.130446667,54.31436000000001,2023-05-28 18:59:44+00:00,88.57,4.93,18.5,06:59:44 PM,"Sun, May 28 2023"
643,37.744963333,-89.130185,53.73274,2023-05-28 18:59:45+00:00,89.63,4.95,18.56,06:59:45 PM,"Sun, May 28 2023"
644,37.744963333,-89.129911667,53.285340000000005,2023-05-28 18:59:46+00:00,90.0,4.96,18.61,06:59:46 PM,"Sun, May 28 2023"
645,37.744963333,-89.129641667,53.39719,2023-05-28 18:59:47+00:00,90.0,4.98,18.67,06:59:47 PM,"Sun, May 28 2023"
646,37.744963333,-89.12937,52.70372,2023-05-28 18:59:48+00:00,90.0,4.99,18.72,06:59:48 PM,"Sun, May 28 2023"
647,37.744956667,-89.1291,53.06164,2023-05-28 18:59:49+00:00,91.42,5.01,18.78,06:59:49 PM,"Sun, May 28 2023"
648,37.744955,-89.128826667,52.59187000000001,2023-05-28 18:59:50+00:00,90.35,5.02,18.84,06:59:50 PM,"Sun, May 28 2023"
649,37.744953333,-89.128551667,52.25632,2023-05-28 18:59:51+00:00,90.35,5.04,18.89,06:59:51 PM,"Sun, May 28 2023"
650,37.744951667,-89.12829,52.25632,2023-05-28 18:59:52+00:00,90.36,5.05,18.95,06:59:52 PM,"Sun, May 28 2023"
651,37.744953333,-89.12803,51.67470000000001,2023-05-28 18:59:53+00:00,89.63,5.06,19.0,06:59:53 PM,"Sun, May 28 2023"
652,37.744953333,-89.127771667,52.14447,2023-05-28 18:59:54+00:00,90.0,5.08,19.05,06:59:54 PM,"Sun, May 28 2023"
653,37.744953333,-89.127513333,51.8984,2023-05-28 18:59:55+00:00,90.0,5.09,19.11,06:59:55 PM,"Sun, May 28 2023"
654,37.744955,-89.127251667,51.204930000000004,2023-05-28 18:59:56+00:00,89.63,5.11,19.16,06:59:56 PM,"Sun, May 28 2023"
655,37.744955,-89.12699,51.42863,2023-05-28 18:59:57+00:00,90.0,5.12,19.21,06:59:57 PM,"Sun, May 28 2023"
656,37.744951667,-89.126725,51.67470000000001,2023-05-28 18:59:58+00:00,90.72,5.14,19.27,06:59:58 PM,"Sun, May 28 2023"
657,37.744955,-89.12646,52.01025,2023-05-28 18:59:59+00:00,89.28,5.15,19.32,06:59:59 PM,"Sun, May 28 2023"
658,37.744955,-89.126195,51.42863,2023-05-28 19:00:00+00:00,90.0,5.17,19.38,07:00:00 PM,"Sun, May 28 2023"
659,37.744953333,-89.125938333,50.51146,2023-05-28 19:00:01+00:00,90.37,5.18,19.43,07:00:01 PM,"Sun, May 28 2023"
660,37.744951667,-89.12567,52.36817,2023-05-28 19:00:02+00:00,90.36,5.19,19.48,07:00:02 PM,"Sun, May 28 2023"
661,37.744951667,-89.1254,53.285340000000005,2023-05-28 19:00:03+00:00,90.0,5.21,19.54,07:00:03 PM,"Sun, May 28 2023"
662,37.744955,-89.125128333,54.42621,2023-05-28 19:00:04+00:00,89.3,5.22,19.59,07:00:04 PM,"Sun, May 28 2023"
663,37.744953333,-89.124851667,55.343379999999996,2023-05-28 19:00:05+00:00,90.35,5.24,19.65,07:00:05 PM,"Sun, May 28 2023"
664,37.744956667,-89.12456,56.73032,2023-05-28 19:00:06+00:00,89.34,5.25,19.71,07:00:06 PM,"Sun, May 28 2023"
665,37.744956667,-89.124273333,56.95402000000001,2023-05-28 19:00:07+00:00,90.0,5.27,19.77,07:00:07 PM,"Sun, May 28 2023"
666,37.744958333,-89.123975,58.005410000000005,2023-05-28 19:00:08+00:00,89.68,5.29,19.83,07:00:08 PM,"Sun, May 28 2023"
667,37.744955,-89.123678333,58.340959999999995,2023-05-28 19:00:09+00:00,90.64,5.3,19.89,07:00:09 PM,"Sun, May 28 2023"
668,37.744951667,-89.123383333,58.005410000000005,2023-05-28 19:00:10+00:00,90.65,5.32,19.95,07:00:10 PM,"Sun, May 28 2023"
669,37.744948333,-89.123093333,57.66986000000001,2023-05-28 19:00:11+00:00,90.66,5.33,20.01,07:00:11 PM,"Sun, May 28 2023"
670,37.744948333,-89.122801667,57.75934,2023-05-28 19:00:12+00:00,90.0,5.35,20.07,07:00:12 PM,"Sun, May 28 2023"
671,37.744945,-89.122503333,57.53564,2023-05-28 19:00:13+00:00,90.64,5.37,20.13,07:00:13 PM,"Sun, May 28 2023"
672,37.744945,-89.122211667,56.84217,2023-05-28 19:00:14+00:00,90.0,5.38,20.19,07:00:14 PM,"Sun, May 28 2023"
673,37.744941667,-89.121923333,57.20009,2023-05-28 19:00:15+00:00,90.66,5.4,20.25,07:00:15 PM,"Sun, May 28 2023"
674,37.744943333,-89.121633333,56.73032,2023-05-28 19:00:16+00:00,89.67,5.41,20.31,07:00:16 PM,"Sun, May 28 2023"
675,37.744941667,-89.121343333,57.66986000000001,2023-05-28 19:00:17+00:00,90.33,5.43,20.37,07:00:17 PM,"Sun, May 28 2023"
676,37.744941667,-89.121051667,58.005410000000005,2023-05-28 19:00:18+00:00,90.0,5.45,20.43,07:00:18 PM,"Sun, May 28 2023"
677,37.744943333,-89.120761667,58.587030000000006,2023-05-28 19:00:19+00:00,89.67,5.46,20.49,07:00:19 PM,"Sun, May 28 2023"
678,37.744943333,-89.120461667,58.92258,2023-05-28 19:00:20+00:00,90.0,5.48,20.55,07:00:20 PM,"Sun, May 28 2023"
679,37.74494,-89.120161667,58.81073,2023-05-28 19:00:21+00:00,90.64,5.49,20.61,07:00:21 PM,"Sun, May 28 2023"
680,37.74494,-89.11986,59.951600000000006,2023-05-28 19:00:22+00:00,90.0,5.51,20.67,07:00:22 PM,"Sun, May 28 2023"
681,37.744938333,-89.119555,60.309520000000006,2023-05-28 19:00:23+00:00,90.31,5.53,20.74,07:00:23 PM,"Sun, May 28 2023"
682,37.744935,-89.11925,60.309520000000006,2023-05-28 19:00:24+00:00,90.63,5.54,20.8,07:00:24 PM,"Sun, May 28 2023"
683,37.744933333,-89.118943333,60.53322,2023-05-28 19:00:25+00:00,90.31,5.56,20.86,07:00:25 PM,"Sun, May 28 2023"
684,37.744928333,-89.118651667,59.25813,2023-05-28 19:00:26+00:00,90.98,5.58,20.92,07:00:26 PM,"Sun, May 28 2023"
685,37.744925,-89.11834,59.03443,2023-05-28 19:00:27+00:00,90.61,5.59,20.99,07:00:27 PM,"Sun, May 28 2023"
686,37.744918333,-89.118038333,59.7279,2023-05-28 19:00:28+00:00,91.27,5.61,21.05,07:00:28 PM,"Sun, May 28 2023"
687,37.74491,-89.117728333,60.06345,2023-05-28 19:00:29+00:00,91.54,5.63,21.11,07:00:29 PM,"Sun, May 28 2023"
688,37.744906667,-89.117421667,61.226690000000005,2023-05-28 19:00:30+00:00,90.62,5.64,21.17,07:00:30 PM,"Sun, May 28 2023"
689,37.744905,-89.117105,61.002990000000004,2023-05-28 19:00:31+00:00,90.3,5.66,21.24,07:00:31 PM,"Sun, May 28 2023"
690,37.744898333,-89.116795,60.42137,2023-05-28 19:00:32+00:00,91.23,5.68,21.3,07:00:32 PM,"Sun, May 28 2023"
691,37.744893333,-89.11649,60.75692,2023-05-28 19:00:33+00:00,90.94,5.7,21.37,07:00:33 PM,"Sun, May 28 2023"
692,37.744888333,-89.116181667,61.56224,2023-05-28 19:00:34+00:00,90.93,5.71,21.43,07:00:34 PM,"Sun, May 28 2023"
693,37.744881667,-89.115871667,61.226690000000005,2023-05-28 19:00:35+00:00,91.23,5.73,21.49,07:00:35 PM,"Sun, May 28 2023"
694,37.744878333,-89.115556667,61.226690000000005,2023-05-28 19:00:36+00:00,90.61,5.75,21.56,07:00:36 PM,"Sun, May 28 2023"
695,37.744876667,-89.115246667,61.56224,2023-05-28 19:00:37+00:00,90.31,5.76,21.62,07:00:37 PM,"Sun, May 28 2023"
696,37.744873333,-89.114935,61.33854000000001,2023-05-28 19:00:38+00:00,90.61,5.78,21.68,07:00:38 PM,"Sun, May 28 2023"
697,37.744875,-89.114618333,61.785940000000004,2023-05-28 19:00:39+00:00,89.7,5.8,21.75,07:00:39 PM,"Sun, May 28 2023"
698,37.744875,-89.114305,61.92016,2023-05-28 19:00:40+00:00,90.0,5.82,21.81,07:00:40 PM,"Sun, May 28 2023"
699,37.744873333,-89.113996667,61.92016,2023-05-28 19:00:41+00:00,90.31,5.83,21.88,07:00:41 PM,"Sun, May 28 2023"
700,37.744875,-89.113683333,62.03201000000001,2023-05-28 19:00:42+00:00,89.69,5.85,21.94,07:00:42 PM,"Sun, May 28 2023"
701,37.744873333,-89.113363333,62.72548,2023-05-28 19:00:43+00:00,90.3,5.87,22.01,07:00:43 PM,"Sun, May 28 2023"
702,37.744871667,-89.113043333,63.41895000000001,2023-05-28 19:00:44+00:00,90.3,5.88,22.07,07:00:44 PM,"Sun, May 28 2023"
703,37.74487,-89.112715,63.866350000000004,2023-05-28 19:00:45+00:00,90.29,5.9,22.14,07:00:45 PM,"Sun, May 28 2023"
704,37.74487,-89.112386667,63.64265,2023-05-28 19:00:46+00:00,90.0,5.92,22.21,07:00:46 PM,"Sun, May 28 2023"
705,37.744871667,-89.112061667,63.866350000000004,2023-05-28 19:00:47+00:00,89.71,5.94,22.27,07:00:47 PM,"Sun, May 28 2023"
706,37.744875,-89.11174,63.17288,2023-05-28 19:00:48+00:00,89.41,5.96,22.34,07:00:48 PM,"Sun, May 28 2023"
707,37.744875,-89.111418333,64.11242,2023-05-28 19:00:49+00:00,90.0,5.97,22.41,07:00:49 PM,"Sun, May 28 2023"
708,37.744876667,-89.11109,64.11242,2023-05-28 19:00:50+00:00,89.71,5.99,22.47,07:00:50 PM,"Sun, May 28 2023"
709,37.744875,-89.110763333,63.17288,2023-05-28 19:00:51+00:00,90.29,6.01,22.54,07:00:51 PM,"Sun, May 28 2023"
710,37.744876667,-89.110436667,63.5308,2023-05-28 19:00:52+00:00,89.71,6.03,22.61,07:00:52 PM,"Sun, May 28 2023"
711,37.744876667,-89.110115,63.866350000000004,2023-05-28 19:00:53+00:00,90.0,6.04,22.67,07:00:53 PM,"Sun, May 28 2023"
712,37.744878333,-89.109793333,63.7545,2023-05-28 19:00:54+00:00,89.7,6.06,22.74,07:00:54 PM,"Sun, May 28 2023"
713,37.744878333,-89.10947,63.5308,2023-05-28 19:00:55+00:00,90.0,6.08,22.81,07:00:55 PM,"Sun, May 28 2023"
714,37.744876667,-89.109156667,62.83733,2023-05-28 19:00:56+00:00,90.3,6.1,22.87,07:00:56 PM,"Sun, May 28 2023"
715,37.744876667,-89.108838333,62.72548,2023-05-28 19:00:57+00:00,90.0,6.11,22.94,07:00:57 PM,"Sun, May 28 2023"
716,37.744875,-89.10852,62.25571,2023-05-28 19:00:58+00:00,90.3,6.13,23.0,07:00:58 PM,"Sun, May 28 2023"
717,37.744871667,-89.108211667,62.143860000000004,2023-05-28 19:00:59+00:00,90.62,6.15,23.06,07:00:59 PM,"Sun, May 28 2023"
718,37.744876667,-89.107901667,62.47941,2023-05-28 19:01:00+00:00,89.07,6.17,23.13,07:01:00 PM,"Sun, May 28 2023"
719,37.744876667,-89.10758,61.56224,2023-05-28 19:01:01+00:00,90.0,6.18,23.19,07:01:01 PM,"Sun, May 28 2023"
720,37.744876667,-89.107273333,61.45039,2023-05-28 19:01:02+00:00,90.0,6.2,23.26,07:01:02 PM,"Sun, May 28 2023"
721,37.744876667,-89.106961667,61.785940000000004,2023-05-28 19:01:03+00:00,90.0,6.22,23.32,07:01:03 PM,"Sun, May 28 2023"
722,37.744878333,-89.106656667,61.002990000000004,2023-05-28 19:01:04+00:00,89.69,6.23,23.38,07:01:04 PM,"Sun, May 28 2023"
723,37.744876667,-89.106348333,60.868770000000005,2023-05-28 19:01:05+00:00,90.31,6.25,23.45,07:01:05 PM,"Sun, May 28 2023"
724,37.744876667,-89.106046667,60.53322,2023-05-28 19:01:06+00:00,90.0,6.27,23.51,07:01:06 PM,"Sun, May 28 2023"
725,37.744876667,-89.105738333,60.53322,2023-05-28 19:01:07+00:00,90.0,6.28,23.57,07:01:07 PM,"Sun, May 28 2023"
726,37.744876667,-89.105433333,60.42137,2023-05-28 19:01:08+00:00,90.0,6.3,23.63,07:01:08 PM,"Sun, May 28 2023"
727,37.744878333,-89.105131667,59.951600000000006,2023-05-28 19:01:09+00:00,89.68,6.32,23.7,07:01:09 PM,"Sun, May 28 2023"
728,37.744878333,-89.104833333,59.61605,2023-05-28 19:01:10+00:00,90.0,6.33,23.76,07:01:10 PM,"Sun, May 28 2023"
729,37.744878333,-89.10454,58.69888,2023-05-28 19:01:11+00:00,90.0,6.35,23.82,07:01:11 PM,"Sun, May 28 2023"
730,37.74488,-89.104238333,58.587030000000006,2023-05-28 19:01:12+00:00,89.68,6.37,23.88,07:01:12 PM,"Sun, May 28 2023"
731,37.74488,-89.103936667,58.81073,2023-05-28 19:01:13+00:00,90.0,6.38,23.94,07:01:13 PM,"Sun, May 28 2023"
732,37.74488,-89.103636667,59.146280000000004,2023-05-28 19:01:14+00:00,90.0,6.4,24.0,07:01:14 PM,"Sun, May 28 2023"
733,37.744876667,-89.103346667,58.45281,2023-05-28 19:01:15+00:00,90.66,6.41,24.06,07:01:15 PM,"Sun, May 28 2023"
734,37.74488,-89.103055,58.340959999999995,2023-05-28 19:01:16+00:00,89.34,6.43,24.12,07:01:16 PM,"Sun, May 28 2023"
735,37.74488,-89.102765,58.11726,2023-05-28 19:01:17+00:00,90.0,6.45,24.18,07:01:17 PM,"Sun, May 28 2023"
736,37.74488,-89.102466667,58.229110000000006,2023-05-28 19:01:18+00:00,90.0,6.46,24.24,07:01:18 PM,"Sun, May 28 2023"
737,37.74488,-89.10218,59.03443,2023-05-28 19:01:19+00:00,90.0,6.48,24.3,07:01:19 PM,"Sun, May 28 2023"
738,37.744876667,-89.101883333,58.45281,2023-05-28 19:01:20+00:00,90.64,6.49,24.36,07:01:20 PM,"Sun, May 28 2023"
739,37.744876667,-89.101588333,58.005410000000005,2023-05-28 19:01:21+00:00,90.0,6.51,24.42,07:01:21 PM,"Sun, May 28 2023"
740,37.744871667,-89.101298333,58.005410000000005,2023-05-28 19:01:22+00:00,90.99,6.53,24.48,07:01:22 PM,"Sun, May 28 2023"
741,37.74487,-89.101005,57.75934,2023-05-28 19:01:23+00:00,90.33,6.54,24.54,07:01:23 PM,"Sun, May 28 2023"
742,37.74487,-89.100711667,57.20009,2023-05-28 19:01:24+00:00,90.0,6.56,24.6,07:01:24 PM,"Sun, May 28 2023"
743,37.744868333,-89.100426667,56.73032,2023-05-28 19:01:25+00:00,90.34,6.57,24.66,07:01:25 PM,"Sun, May 28 2023"
744,37.744868333,-89.10014,55.58945000000001,2023-05-28 19:01:26+00:00,90.0,6.59,24.72,07:01:26 PM,"Sun, May 28 2023"
745,37.74487,-89.09987,53.73274,2023-05-28 19:01:27+00:00,89.65,6.6,24.77,07:01:27 PM,"Sun, May 28 2023"
746,37.744871667,-89.099596667,52.25632,2023-05-28 19:01:28+00:00,89.65,6.62,24.83,07:01:28 PM,"Sun, May 28 2023"
747,37.744871667,-89.099331667,51.204930000000004,2023-05-28 19:01:29+00:00,90.0,6.63,24.88,07:01:29 PM,"Sun, May 28 2023"
748,37.744871667,-89.099073333,50.17591,2023-05-28 19:01:30+00:00,90.0,6.65,24.94,07:01:30 PM,"Sun, May 28 2023"
749,37.74487,-89.098831667,49.03504000000001,2023-05-28 19:01:31+00:00,90.4,6.66,24.99,07:01:31 PM,"Sun, May 28 2023"
750,37.74487,-89.098588333,47.64810000000001,2023-05-28 19:01:32+00:00,90.0,6.67,25.04,07:01:32 PM,"Sun, May 28 2023"
751,37.744868333,-89.098353333,45.903240000000004,2023-05-28 19:01:33+00:00,90.41,6.69,25.09,07:01:33 PM,"Sun, May 28 2023"
752,37.744866667,-89.098123333,44.87422,2023-05-28 19:01:34+00:00,90.42,6.7,25.13,07:01:34 PM,"Sun, May 28 2023"
753,37.744868333,-89.097903333,43.957049999999995,2023-05-28 19:01:35+00:00,89.57,6.71,25.18,07:01:35 PM,"Sun, May 28 2023"
754,37.744866667,-89.097686667,42.57011000000001,2023-05-28 19:01:36+00:00,90.44,6.72,25.22,07:01:36 PM,"Sun, May 28 2023"
755,37.744868333,-89.09747,40.847620000000006,2023-05-28 19:01:37+00:00,89.56,6.74,25.27,07:01:37 PM,"Sun, May 28 2023"
756,37.744865,-89.09728,39.12513,2023-05-28 19:01:38+00:00,91.01,6.75,25.31,07:01:38 PM,"Sun, May 28 2023"
757,37.744861667,-89.097095,37.29079000000001,2023-05-28 19:01:39+00:00,91.03,6.76,25.34,07:01:39 PM,"Sun, May 28 2023"
758,37.744863333,-89.096906667,34.98668,2023-05-28 19:01:40+00:00,89.49,6.77,25.38,07:01:40 PM,"Sun, May 28 2023"
759,37.744863333,-89.096728333,31.989100000000004,2023-05-28 19:01:41+00:00,90.0,6.78,25.42,07:01:41 PM,"Sun, May 28 2023"
760,37.744863333,-89.096566667,28.54412,2023-05-28 19:01:42+00:00,90.0,6.78,25.45,07:01:42 PM,"Sun, May 28 2023"
761,37.744861667,-89.096421667,24.964920000000003,2023-05-28 19:01:43+00:00,90.66,6.79,25.48,07:01:43 PM,"Sun, May 28 2023"
762,37.744856667,-89.096335,21.51994,2023-05-28 19:01:44+00:00,93.31,6.8,25.5,07:01:44 PM,"Sun, May 28 2023"
763,37.744865,-89.096275,18.07496,2023-05-28 19:01:45+00:00,82.08,6.8,25.51,07:01:45 PM,"Sun, May 28 2023"
764,37.74487,-89.096205,16.68802,2023-05-28 19:01:46+00:00,85.91,6.8,25.53,07:01:46 PM,"Sun, May 28 2023"
765,37.744871667,-89.096125,17.13542,2023-05-28 19:01:47+00:00,88.8,6.81,25.54,07:01:47 PM,"Sun, May 28 2023"
766,37.74487,-89.096038333,19.43953,2023-05-28 19:01:48+00:00,91.1,6.81,25.56,07:01:48 PM,"Sun, May 28 2023"
767,37.744868333,-89.095943333,20.93832,2023-05-28 19:01:49+00:00,91.01,6.82,25.58,07:01:49 PM,"Sun, May 28 2023"
768,37.744868333,-89.09583,22.43711,2023-05-28 19:01:50+00:00,90.0,6.83,25.6,07:01:50 PM,"Sun, May 28 2023"
769,37.744871667,-89.095711667,23.824050000000003,2023-05-28 19:01:51+00:00,88.38,6.83,25.63,07:01:51 PM,"Sun, May 28 2023"
770,37.744873333,-89.095573333,25.43469,2023-05-28 19:01:52+00:00,89.31,6.84,25.66,07:01:52 PM,"Sun, May 28 2023"
771,37.744871667,-89.095441667,27.04533,2023-05-28 19:01:53+00:00,90.73,6.85,25.68,07:01:53 PM,"Sun, May 28 2023"
772,37.744871667,-89.095301667,28.54412,2023-05-28 19:01:54+00:00,90.0,6.85,25.71,07:01:54 PM,"Sun, May 28 2023"
773,37.744876667,-89.095148333,30.26661,2023-05-28 19:01:55+00:00,88.13,6.86,25.74,07:01:55 PM,"Sun, May 28 2023"
774,37.744883333,-89.094986667,32.10095,2023-05-28 19:01:56+00:00,87.64,6.87,25.78,07:01:56 PM,"Sun, May 28 2023"
775,37.74489,-89.094813333,35.098530000000004,2023-05-28 19:01:57+00:00,87.79,6.88,25.81,07:01:57 PM,"Sun, May 28 2023"
776,37.744893333,-89.094631667,37.29079000000001,2023-05-28 19:01:58+00:00,88.95,6.89,25.85,07:01:58 PM,"Sun, May 28 2023"
777,37.744888333,-89.094436667,39.70675,2023-05-28 19:01:59+00:00,91.47,6.9,25.89,07:01:59 PM,"Sun, May 28 2023"
778,37.744888333,-89.094235,41.317389999999996,2023-05-28 19:02:00+00:00,90.0,6.91,25.93,07:02:00 PM,"Sun, May 28 2023"
779,37.744886667,-89.094021667,42.57011000000001,2023-05-28 19:02:01+00:00,90.45,6.92,25.97,07:02:01 PM,"Sun, May 28 2023"
780,37.74489,-89.0938,44.203120000000006,2023-05-28 19:02:02+00:00,89.14,6.94,26.02,07:02:02 PM,"Sun, May 28 2023"
781,37.744886667,-89.093566667,44.31497,2023-05-28 19:02:03+00:00,90.82,6.95,26.07,07:02:03 PM,"Sun, May 28 2023"
782,37.744886667,-89.093335,46.037459999999996,2023-05-28 19:02:04+00:00,90.0,6.96,26.11,07:02:04 PM,"Sun, May 28 2023"
783,37.744883333,-89.0931,47.40203,2023-05-28 19:02:05+00:00,90.81,6.97,26.16,07:02:05 PM,"Sun, May 28 2023"
784,37.744883333,-89.092855,49.03504000000001,2023-05-28 19:02:06+00:00,90.0,6.99,26.21,07:02:06 PM,"Sun, May 28 2023"
785,37.74488,-89.092595,49.37059,2023-05-28 19:02:07+00:00,90.73,7.0,26.27,07:02:07 PM,"Sun, May 28 2023"
786,37.74488,-89.092345,49.95221,2023-05-28 19:02:08+00:00,90.0,7.02,26.32,07:02:08 PM,"Sun, May 28 2023"
787,37.744881667,-89.092101667,51.562850000000005,2023-05-28 19:02:09+00:00,89.61,7.03,26.37,07:02:09 PM,"Sun, May 28 2023"
788,37.744885,-89.091833333,51.78655,2023-05-28 19:02:10+00:00,89.29,7.04,26.42,07:02:10 PM,"Sun, May 28 2023"
789,37.744891667,-89.091558333,52.70372,2023-05-28 19:02:11+00:00,88.61,7.06,26.48,07:02:11 PM,"Sun, May 28 2023"
790,37.744898333,-89.091285,53.844590000000004,2023-05-28 19:02:12+00:00,88.6,7.07,26.54,07:02:12 PM,"Sun, May 28 2023"
791,37.744903333,-89.091011667,54.67228000000001,2023-05-28 19:02:13+00:00,88.95,7.09,26.59,07:02:13 PM,"Sun, May 28 2023"
792,37.744903333,-89.090725,55.343379999999996,2023-05-28 19:02:14+00:00,90.0,7.1,26.65,07:02:14 PM,"Sun, May 28 2023"
793,37.74491,-89.090438333,56.03685,2023-05-28 19:02:15+00:00,88.67,7.12,26.71,07:02:15 PM,"Sun, May 28 2023"
794,37.744913333,-89.090151667,56.39477,2023-05-28 19:02:16+00:00,89.33,7.14,26.77,07:02:16 PM,"Sun, May 28 2023"
795,37.744918333,-89.089856667,56.61847,2023-05-28 19:02:17+00:00,89.03,7.15,26.83,07:02:17 PM,"Sun, May 28 2023"
796,37.744921667,-89.08957,56.95402000000001,2023-05-28 19:02:18+00:00,89.33,7.17,26.89,07:02:18 PM,"Sun, May 28 2023"
797,37.744925,-89.089278333,56.95402000000001,2023-05-28 19:02:19+00:00,89.34,7.18,26.95,07:02:19 PM,"Sun, May 28 2023"
798,37.744925,-89.089003333,55.81315,2023-05-28 19:02:20+00:00,90.0,7.2,27.0,07:02:20 PM,"Sun, May 28 2023"
799,37.744926667,-89.08872,55.925000000000004,2023-05-28 19:02:21+00:00,89.66,7.21,27.06,07:02:21 PM,"Sun, May 28 2023"
800,37.744928333,-89.088435,55.925000000000004,2023-05-28 19:02:22+00:00,89.66,7.23,27.12,07:02:22 PM,"Sun, May 28 2023"
801,37.744926667,-89.088155,56.03685,2023-05-28 19:02:23+00:00,90.34,7.24,27.18,07:02:23 PM,"Sun, May 28 2023"
802,37.744926667,-89.08787,55.701299999999996,2023-05-28 19:02:24+00:00,90.0,7.26,27.24,07:02:24 PM,"Sun, May 28 2023"
803,37.744925,-89.087588333,55.58945000000001,2023-05-28 19:02:25+00:00,90.34,7.28,27.29,07:02:25 PM,"Sun, May 28 2023"
804,37.744923333,-89.087308333,55.343379999999996,2023-05-28 19:02:26+00:00,90.34,7.29,27.35,07:02:26 PM,"Sun, May 28 2023"
805,37.744921667,-89.087021667,55.58945000000001,2023-05-28 19:02:27+00:00,90.33,7.31,27.41,07:02:27 PM,"Sun, May 28 2023"
806,37.744921667,-89.086741667,55.701299999999996,2023-05-28 19:02:28+00:00,90.0,7.32,27.47,07:02:28 PM,"Sun, May 28 2023"
807,37.744921667,-89.086461667,55.343379999999996,2023-05-28 19:02:29+00:00,90.0,7.34,27.52,07:02:29 PM,"Sun, May 28 2023"
808,37.744921667,-89.086183333,55.4776,2023-05-28 19:02:30+00:00,90.0,7.35,27.58,07:02:30 PM,"Sun, May 28 2023"
809,37.744921667,-89.085903333,55.58945000000001,2023-05-28 19:02:31+00:00,90.0,7.37,27.64,07:02:31 PM,"Sun, May 28 2023"
810,37.74492,-89.085621667,55.701299999999996,2023-05-28 19:02:32+00:00,90.34,7.38,27.7,07:02:32 PM,"Sun, May 28 2023"
811,37.744923333,-89.085345,55.58945000000001,2023-05-28 19:02:33+00:00,89.31,7.4,27.75,07:02:33 PM,"Sun, May 28 2023"
812,37.744921667,-89.085068333,55.007830000000006,2023-05-28 19:02:34+00:00,90.35,7.41,27.81,07:02:34 PM,"Sun, May 28 2023"
813,37.744921667,-89.08479,55.4776,2023-05-28 19:02:35+00:00,90.0,7.43,27.87,07:02:35 PM,"Sun, May 28 2023"
814,37.744921667,-89.08451,55.23153000000001,2023-05-28 19:02:36+00:00,90.0,7.44,27.92,07:02:36 PM,"Sun, May 28 2023"
815,37.74492,-89.084228333,55.11968,2023-05-28 19:02:37+00:00,90.34,7.46,27.98,07:02:37 PM,"Sun, May 28 2023"
816,37.74492,-89.08395,55.343379999999996,2023-05-28 19:02:38+00:00,90.0,7.47,28.04,07:02:38 PM,"Sun, May 28 2023"
817,37.74492,-89.083676667,54.78413,2023-05-28 19:02:39+00:00,90.0,7.49,28.1,07:02:39 PM,"Sun, May 28 2023"
818,37.74492,-89.083401667,54.31436000000001,2023-05-28 19:02:40+00:00,90.0,7.5,28.15,07:02:40 PM,"Sun, May 28 2023"
819,37.74493,-89.08312,54.09066,2023-05-28 19:02:41+00:00,87.96,7.52,28.21,07:02:41 PM,"Sun, May 28 2023"
820,37.744931667,-89.082845,53.285340000000005,2023-05-28 19:02:42+00:00,89.65,7.54,28.27,07:02:42 PM,"Sun, May 28 2023"
821,37.74493,-89.082573333,52.59187000000001,2023-05-28 19:02:43+00:00,90.35,7.55,28.32,07:02:43 PM,"Sun, May 28 2023"
822,37.744928333,-89.0823,51.31678000000001,2023-05-28 19:02:44+00:00,90.35,7.56,28.38,07:02:44 PM,"Sun, May 28 2023"
823,37.744931667,-89.082031667,51.8984,2023-05-28 19:02:45+00:00,89.29,7.58,28.43,07:02:45 PM,"Sun, May 28 2023"
824,37.744931667,-89.081763333,52.36817,2023-05-28 19:02:46+00:00,90.0,7.59,28.49,07:02:46 PM,"Sun, May 28 2023"
825,37.744933333,-89.081498333,51.42863,2023-05-28 19:02:47+00:00,89.64,7.61,28.54,07:02:47 PM,"Sun, May 28 2023"
826,37.74493,-89.081245,50.39961,2023-05-28 19:02:48+00:00,90.75,7.62,28.59,07:02:48 PM,"Sun, May 28 2023"
